continente,pais,year,mes,casos,muertes,mortalidad,num_mes,consecutivo_mes
Europe,Netherlands,2021,jul,182142,83,0,7,19
Europe,North Macedonia,2021,jul,696,9,1,7,19
Europe,Northern Ireland,2021,jul,0,0,0,7,19
Europe,Norway,2021,jul,6311,5,0,7,19
Europe,Poland,2021,jul,3027,240,8,7,19
Europe,Portugal,2021,jul,89074,265,0,7,19
Europe,Romania,2021,jul,2397,495,21,7,19
Europe,Russia,2021,jul,735655,22979,3,7,19
Europe,San Marino,2021,jul,51,0,0,7,19
Europe,Scotland,2021,jul,0,0,0,7,19
Europe,Serbia,2021,jul,5356,67,1,7,19
Europe,Slovakia,2021,jul,1433,30,2,7,19
Europe,Slovenia,2021,jul,1880,10,1,7,19
Europe,Spain,2021,jul,638084,611,0,7,19
Europe,Sweden,2021,jul,10050,30,0,7,19
Europe,Switzerland,2021,jul,14661,20,0,7,19
Europe,Ukraine,2021,jul,33308,975,3,7,19
Europe,United Kingdom,2021,jul,1055621,1831,0,7,19
Europe,Vatican,2021,jul,0,0,0,7,19
Europe,Wales,2021,jul,0,0,0,7,19
North America,Anguilla,2021,jul,4,0,0,7,19
North America,Antigua and Barbuda,2021,jul,40,1,3,7,19
North America,Aruba,2021,jul,592,3,1,7,19
North America,Bahamas,2021,jul,2254,41,2,7,19
North America,Barbados,2021,jul,309,1,0,7,19
North America,Belize,2021,jul,912,8,1,7,19
North America,Bermuda,2021,jul,39,0,0,7,19
North America,Bonaire Sint Eustatius and Saba,2021,jul,58,0,0,7,19
North America,British Virgin Islands,2021,jul,2202,30,1,7,19
North America,Canada,2021,jul,15219,303,2,7,19
North America,Cayman Islands,2021,jul,29,0,0,7,19
North America,Costa Rica,2021,jul,38876,363,1,7,19
North America,Cuba,2021,jul,193603,1474,1,7,19
North America,Curacao,2021,jul,1283,0,0,7,19
North America,Dominica,2021,jul,17,0,0,7,19
North America,Dominican Republic,2021,jul,16684,141,1,7,19
North America,El Salvador,2021,jul,7854,248,3,7,19
North America,Greenland,2021,jul,69,0,0,7,19
North America,Grenada,2021,jul,3,0,0,7,19
North America,Guatemala,2021,jul,74901,1124,2,7,19
North America,Haiti,2021,jul,1482,116,8,7,19
North America,Honduras,2021,jul,34351,829,2,7,19
North America,Jamaica,2021,jul,2771,115,4,7,19
North America,Mexico,2021,jul,328983,7859,2,7,19
North America,Montserrat,2021,jul,1,0,0,7,19
North America,Nicaragua,2021,jul,988,4,0,7,19
North America,Panama,2021,jul,31877,278,1,7,19
North America,Puerto Rico,2021,jul,0,0,0,7,19
North America,Saint Kitts and Nevis,2021,jul,147,0,0,7,19
North America,Saint Lucia,2021,jul,314,5,2,7,19
North America,Saint Pierre and Miquelon,2021,jul,2,0,0,7,19
North America,Saint Vincent and the Grenadines,2021,jul,66,0,0,7,19
North America,Sint Maarten (Dutch part),2022,jul,0,0,0,7,19
North America,Trinidad and Tobago,2021,jul,6018,223,4,7,19
North America,Turks and Caicos Islands,2021,jul,59,0,0,7,19
North America,United States,2021,jul,1324925,8799,1,7,19
North America,United States Virgin Islands,2021,jul,0,0,0,7,19
Oceania,Australia,2021,jul,3740,15,0,7,19
Oceania,Cook Islands,2022,jul,268,0,0,7,19
Oceania,Fiji,2021,jul,25363,217,1,7,19
Oceania,French Polynesia,2021,jul,1041,7,1,7,19
Oceania,Guam,2021,jul,0,0,0,7,19
Oceania,Kiribati,2022,jul,194,0,0,7,19
Oceania,Marshall Islands,2021,jul,0,0,0,7,19
Oceania,Micronesia (country),2022,jul,4283,4,0,7,19
Oceania,Nauru,2022,jul,1013,1,0,7,19
Oceania,New Caledonia,2021,jul,5,0,0,7,19
Oceania,New Zealand,2021,jul,131,0,0,7,19
Oceania,Niue,2022,jul,0,0,0,7,19
Oceania,Northern Mariana Islands,2021,jul,0,0,0,7,19
Oceania,Palau,2022,jul,88,0,0,7,19
Oceania,Papua New Guinea,2021,jul,619,19,3,7,19
Oceania,Pitcairn,2022,jul,0,0,0,7,19
Oceania,Samoa,2021,jul,0,0,0,7,19
Oceania,Solomon Islands,2021,jul,0,0,0,7,19
Oceania,Tokelau,2022,jul,0,0,0,7,19
Oceania,Tonga,2022,jul,253,0,0,7,19
Oceania,Tuvalu,2022,jul,5,0,0,7,19
Oceania,Vanuatu,2021,jul,0,0,0,7,19
Oceania,Wallis and Futuna,2021,jul,0,0,0,7,19
South America,Argentina,2021,jul,459390,11417,2,7,19
South America,Bolivia,2021,jul,33882,1054,3,7,19
South America,Brazil,2021,jul,1351850,38188,3,7,19
South America,Chile,2021,jul,59869,2903,5,7,19
South America,Colombia,2021,jul,544338,14179,3,7,19
South America,Ecuador,2021,jul,28868,1285,4,7,19
South America,Falkland Islands,2021,jul,0,0,0,7,19
South America,Guyana,2021,jul,2468,72,3,7,19
South America,Paraguay,2021,jul,29106,2086,7,7,19
South America,Peru,2021,jul,59328,4701,8,7,19
South America,Suriname,2021,jul,3619,127,4,7,19
South America,Uruguay,2021,jul,12167,371,3,7,19
South America,Venezuela,2021,jul,33054,472,1,7,19
Africa,Algeria,2021,ago,24688,1015,4,8,20
Africa,Angola,2021,ago,4767,206,4,8,20
Africa,Benin,2021,ago,4972,20,0,8,20
Africa,Botswana,2021,ago,50237,692,1,8,20
Africa,Burkina Faso,2021,ago,204,2,1,8,20
Africa,Burundi,2021,ago,4914,29,1,8,20
Africa,Cameroon,2021,ago,1361,16,1,8,20
Africa,Cape Verde,2021,ago,1563,15,1,8,20
Africa,Central African Republic,2021,ago,4145,2,0,8,20
Africa,Chad,2021,ago,19,0,0,8,20
Africa,Comoros,2021,ago,40,0,0,8,20
Africa,Congo,2021,ago,402,5,1,8,20
Africa,Cote d'Ivoire,2021,ago,5534,112,2,8,20
Africa,Democratic Republic of Congo,2021,ago,4946,21,0,8,20
Africa,Djibouti,2021,ago,99,1,1,8,20
Africa,Egypt,2021,ago,4179,212,5,8,20
Africa,Equatorial Guinea,2021,ago,597,3,1,8,20
Africa,Eritrea,2021,ago,95,3,3,8,20
Africa,Eswatini,2021,ago,17392,314,2,8,20
Africa,Ethiopia,2021,ago,27769,290,1,8,20
Africa,Gabon,2021,ago,504,2,0,8,20
Africa,Gambia,2021,ago,1989,107,5,8,20
Africa,Ghana,2021,ago,16417,213,1,8,20
Africa,Guinea,2021,ago,3813,117,3,8,20
Africa,Guinea-Bissau,2021,ago,1320,43,3,8,20
Africa,Kenya,2021,ago,32650,795,2,8,20
Africa,Lesotho,2021,ago,1487,29,2,8,20
Africa,Liberia,2021,ago,190,97,51,8,20
Africa,Libya,2021,ago,59858,738,1,8,20
Africa,Madagascar,2021,ago,206,13,6,8,20
Africa,Malawi,2021,ago,8147,542,7,8,20
Africa,Mali,2021,ago,305,7,2,8,20
Africa,Mauritania,2021,ago,7889,153,2,8,20
Africa,Mauritius,2021,ago,6462,11,0,8,20
Africa,Morocco,2021,ago,237420,2864,1,8,20
Africa,Mozambique,2021,ago,24288,430,2,8,20
Africa,Namibia,2021,ago,6124,331,5,8,20
Africa,Niger,2021,ago,226,4,2,8,20
Africa,Nigeria,2021,ago,18523,320,2,8,20
Africa,Rwanda,2021,ago,16929,281,2,8,20
Africa,Saint Helena,2021,ago,0,0,0,8,20
Africa,Sao Tome and Principe,2021,ago,154,0,0,8,20
Africa,Senegal,2021,ago,10515,412,4,8,20
Africa,Seychelles,2021,ago,1710,23,1,8,20
Africa,Sierra Leone,2021,ago,84,1,1,8,20
Africa,Somalia,2021,ago,2063,166,8,8,20
Africa,South Africa,2021,ago,330205,10248,3,8,20
Africa,South Sudan,2021,ago,387,1,0,8,20
Africa,Sudan,2021,ago,571,55,10,8,20
Africa,Tanzania,2021,ago,350,29,8,8,20
Africa,Togo,2021,ago,5463,33,1,8,20
Africa,Tunisia,2021,ago,74469,3765,5,8,20
Africa,Uganda,2021,ago,25988,322,1,8,20
Africa,Zambia,2021,ago,10511,213,2,8,20
Africa,Zimbabwe,2021,ago,15913,887,6,8,20
Asia,Afghanistan,2021,ago,6066,410,7,8,20
Asia,Armenia,2021,ago,12025,230,2,8,20
Asia,Azerbaijan,2021,ago,81042,613,1,8,20
Asia,Bahrain,2021,ago,3354,4,0,8,20
Asia,Bangladesh,2021,ago,251134,5510,2,8,20
Asia,Bhutan,2021,ago,81,1,1,8,20
Asia,Brunei,2021,ago,2375,6,0,8,20
Asia,Cambodia,2021,ago,15812,506,3,8,20
Asia,China,2021,ago,2477,9,0,8,20
Asia,Georgia,2021,ago,130277,1588,1,8,20
Asia,Hong Kong,2021,ago,128,0,0,8,20
Asia,India,2021,ago,1155021,14669,1,8,20
Asia,Indonesia,2021,ago,680143,38904,6,8,20
Asia,Iran,2021,ago,1121055,17164,2,8,20
Asia,Iraq,2021,ago,261551,2173,1,8,20
Asia,Israel,2021,ago,192334,570,0,8,20
Asia,Japan,2021,ago,567768,874,0,8,20
Asia,Jordan,2021,ago,26414,379,1,8,20
Asia,Kazakhstan,2021,ago,230112,3859,2,8,20
Asia,Kuwait,2021,ago,12029,99,1,8,20
Asia,Kyrgyzstan,2021,ago,12842,203,2,8,20
Asia,Laos,2021,ago,8716,7,0,8,20
Asia,Lebanon,2021,ago,40886,147,0,8,20
Asia,Macao,2021,ago,4,0,0,8,20
Asia,Malaysia,2021,ago,632982,7640,1,8,20
Asia,Maldives,2021,ago,3680,5,0,8,20
Asia,Mongolia,2021,ago,48868,123,0,8,20
Asia,Myanmar,2021,ago,100097,6055,6,8,20
Asia,Nepal,2021,ago,67258,893,1,8,20
Asia,North Korea,2021,ago,0,0,0,8,20
Asia,Northern Cyprus,2022,ago,0,0,0,8,20
Asia,Oman,2021,ago,6443,250,4,8,20
Asia,Pakistan,2021,ago,128851,2467,2,8,20
Asia,Palestine,2021,ago,25544,77,0,8,20
Asia,Philippines,2021,ago,400892,5559,1,8,20
Asia,Qatar,2021,ago,6505,1,0,8,20
Asia,Saudi Arabia,2021,ago,17588,275,2,8,20
Asia,Singapore,2021,ago,2639,18,1,8,20
Asia,South Korea,2021,ago,53658,194,0,8,20
Asia,Sri Lanka,2021,ago,131490,4749,4,8,20
Asia,Syria,2021,ago,1952,99,5,8,20
Asia,Taiwan,2021,ago,321,48,15,8,20
Asia,Tajikistan,2021,ago,1770,3,0,8,20
Asia,Thailand,2021,ago,607442,6732,1,8,20
Asia,Timor,2021,ago,5784,41,1,8,20
Asia,Turkey,2021,ago,661286,5378,1,8,20
Asia,Turkmenistan,2022,ago,0,0,0,8,20
Asia,United Arab Emirates,2021,ago,37512,92,0,8,20
Asia,Uzbekistan,2021,ago,27067,208,1,8,20
Asia,Vietnam,2021,ago,312036,9758,3,8,20
Asia,Yemen,2021,ago,808,97,12,8,20
Europe,Albania,2021,ago,13306,41,0,8,20
Europe,Andorra,2021,ago,355,2,1,8,20
Europe,Austria,2021,ago,28377,92,0,8,20
Europe,Belarus,2021,ago,35492,326,1,8,20
Europe,Belgium,2021,ago,59949,139,0,8,20
Europe,Bosnia and Herzegovina,2021,ago,8198,116,1,8,20
Europe,Bulgaria,2021,ago,30688,683,2,8,20
Europe,Croatia,2021,ago,10383,75,1,8,20
Europe,Cyprus,2021,ago,12384,90,1,8,20
Europe,Czechia,2021,ago,5613,46,1,8,20
Europe,Denmark,2021,ago,28886,35,0,8,20
Europe,England,2021,ago,0,0,0,8,20
Europe,Estonia,2021,ago,8399,20,0,8,20
Europe,Faeroe Islands,2021,ago,18,0,0,8,20
Europe,Finland,2021,ago,20517,52,0,8,20
Europe,France,2021,ago,624267,2578,0,8,20
Europe,Germany,2021,ago,176091,563,0,8,20
Europe,Gibraltar,2021,ago,389,3,1,8,20
Europe,Greece,2021,ago,94660,726,1,8,20
Europe,Guernsey,2022,ago,0,0,0,8,20
Europe,Hungary,2021,ago,2846,32,1,8,20
Europe,Iceland,2021,ago,2830,3,0,8,20
Europe,Ireland,2021,ago,51471,57,0,8,20
Europe,Isle of Man,2021,ago,2343,9,0,8,20
Europe,Italy,2021,ago,189963,1158,1,8,20
Europe,Jersey,2022,ago,0,0,0,8,20
Europe,Kosovo,2021,ago,36621,234,1,8,20
Europe,Latvia,2021,ago,3774,22,1,8,20
Europe,Liechtenstein,2021,ago,204,0,0,8,20
Europe,Lithuania,2021,ago,16263,151,1,8,20
Europe,Luxembourg,2021,ago,1890,8,0,8,20
Europe,Malta,2021,ago,1876,18,1,8,20
Europe,Moldova,2021,ago,8048,146,2,8,20
Europe,Monaco,2021,ago,312,0,0,8,20
Europe,Montenegro,2021,ago,13458,94,1,8,20
Europe,Netherlands,2021,ago,77016,200,0,8,20
Europe,North Macedonia,2021,ago,20114,445,2,8,20
Europe,Northern Ireland,2021,ago,0,0,0,8,20
Europe,Norway,2021,ago,22547,15,0,8,20
Europe,Poland,2021,ago,5731,84,1,8,20
Europe,Portugal,2021,ago,69296,382,1,8,20
Europe,Romania,2021,ago,15576,289,2,8,20
Europe,Russia,2021,ago,635448,24057,4,8,20
Europe,San Marino,2021,ago,188,0,0,8,20
Europe,Scotland,2021,ago,0,0,0,8,20
Europe,Serbia,2021,ago,41015,178,0,8,20
Europe,Slovakia,2021,ago,3323,8,0,8,20
Europe,Slovenia,2021,ago,7983,21,0,8,20
Europe,Spain,2021,ago,408021,2854,1,8,20
Europe,Sweden,2021,ago,26773,37,0,8,20
Europe,Switzerland,2021,ago,62001,106,0,8,20
Europe,Ukraine,2021,ago,51155,1448,3,8,20
Europe,United Kingdom,2021,ago,933053,3318,0,8,20
Europe,Vatican,2021,ago,0,0,0,8,20
Europe,Wales,2021,ago,0,0,0,8,20
North America,Anguilla,2021,ago,104,0,0,8,20
North America,Antigua and Barbuda,2021,ago,412,1,0,8,20
North America,Aruba,2021,ago,2846,36,1,8,20
North America,Bahamas,2021,ago,3299,67,2,8,20
North America,Barbados,2021,ago,642,2,0,8,20
North America,Belize,2021,ago,2190,25,1,8,20
North America,Bermuda,2021,ago,370,1,0,8,20
North America,Bonaire Sint Eustatius and Saba,2021,ago,84,0,0,8,20
North America,British Virgin Islands,2021,ago,68,6,9,8,20
North America,Canada,2021,ago,69314,335,0,8,20
North America,Cayman Islands,2021,ago,37,0,0,8,20
North America,Costa Rica,2021,ago,56912,476,1,8,20
North America,Cuba,2021,ago,268259,2545,1,8,20
North America,Curacao,2021,ago,1674,18,1,8,20
North America,Dominica,2021,ago,1428,4,0,8,20
North America,Dominican Republic,2021,ago,8268,45,1,8,20
North America,El Salvador,2021,ago,7440,289,4,8,20
North America,Greenland,2021,ago,215,0,0,8,20
North America,Grenada,2021,ago,297,1,0,8,20
North America,Guatemala,2021,ago,101793,1587,2,8,20
North America,Haiti,2021,ago,721,23,3,8,20
North America,Honduras,2021,ago,41646,1016,2,8,20
North America,Jamaica,2021,ago,15236,328,2,8,20
North America,Mexico,2021,ago,504158,18420,4,8,20
North America,Montserrat,2021,ago,8,0,0,8,20
North America,Nicaragua,2021,ago,1275,4,0,8,20
North America,Panama,2021,ago,21832,238,1,8,20
North America,Puerto Rico,2021,ago,0,0,0,8,20
North America,Saint Kitts and Nevis,2021,ago,498,0,0,8,20
North America,Saint Lucia,2021,ago,2609,15,1,8,20
North America,Saint Pierre and Miquelon,2021,ago,2,0,0,8,20
North America,Saint Vincent and the Grenadines,2021,ago,45,0,0,8,20
North America,Sint Maarten (Dutch part),2022,ago,0,0,0,8,20
North America,Trinidad and Tobago,2021,ago,6036,221,4,8,20
North America,Turks and Caicos Islands,2021,ago,166,2,1,8,20
North America,United States,2021,ago,4287365,28239,1,8,20
North America,United States Virgin Islands,2021,ago,0,0,0,8,20
Oceania,Australia,2021,ago,20710,89,0,8,20
Oceania,Cook Islands,2022,ago,223,0,0,8,20
Oceania,Fiji,2021,ago,16935,258,2,8,20
Oceania,French Polynesia,2021,ago,20130,287,1,8,20
Oceania,Guam,2021,ago,0,0,0,8,20
Oceania,Kiribati,2022,ago,0,0,0,8,20
Oceania,Marshall Islands,2021,ago,0,0,0,8,20
Oceania,Micronesia (country),2022,ago,3531,22,1,8,20
Oceania,Nauru,2022,ago,203,0,0,8,20
Oceania,New Caledonia,2021,ago,2,0,0,8,20
Oceania,New Zealand,2021,ago,696,1,0,8,20
Oceania,Niue,2022,ago,0,0,0,8,20
Oceania,Northern Mariana Islands,2021,ago,0,0,0,8,20
Oceania,Palau,2022,ago,40,0,0,8,20
Oceania,Papua New Guinea,2021,ago,121,0,0,8,20
Oceania,Pitcairn,2022,ago,0,0,0,8,20
Oceania,Samoa,2021,ago,0,0,0,8,20
Oceania,Solomon Islands,2021,ago,0,0,0,8,20
Oceania,Tokelau,2022,ago,0,0,0,8,20
Oceania,Tonga,2022,ago,2681,0,0,8,20
Oceania,Tuvalu,2022,ago,12,0,0,8,20
Oceania,Vanuatu,2021,ago,0,0,0,8,20
Oceania,Wallis and Futuna,2021,ago,0,0,0,8,20
South America,Argentina,2021,ago,255856,6091,2,8,20
South America,Bolivia,2021,ago,17373,631,4,8,20
South America,Brazil,2021,ago,863050,24088,3,8,20
South America,Chile,2021,ago,22904,1489,7,8,20
South America,Colombia,2021,ago,123766,4222,3,8,20
South America,Ecuador,2021,ago,14371,628,4,8,20
South America,Falkland Islands,2021,ago,3,0,0,8,20
South America,Guyana,2021,ago,3025,81,3,8,20
South America,Paraguay,2021,ago,6140,786,13,8,20
South America,Peru,2021,ago,38198,1910,5,8,20
South America,Suriname,2021,ago,3942,72,2,8,20
South America,Uruguay,2021,ago,3417,68,2,8,20
South America,Venezuela,2021,ago,28577,419,1,8,20
Africa,Algeria,2021,sep,7279,543,7,9,21
Africa,Angola,2021,sep,9039,320,4,9,21
Africa,Benin,2021,sep,10524,31,0,9,21
Africa,Botswana,2021,sep,22293,107,0,9,21
Africa,Burkina Faso,2021,sep,466,13,3,9,21
Africa,Burundi,2021,sep,5734,0,0,9,21
Africa,Cameroon,2021,sep,8878,109,1,9,21
Africa,Cape Verde,2021,sep,2222,26,1,9,21
Africa,Central African Republic,2021,sep,75,0,0,9,21
Africa,Chad,2021,sep,46,0,0,9,21
Africa,Comoros,2021,sep,73,0,0,9,21
Africa,Congo,2021,sep,656,10,2,9,21
Africa,Cote d'Ivoire,2021,sep,4584,183,4,9,21
Africa,Democratic Republic of Congo,2021,sep,2074,25,1,9,21
Africa,Djibouti,2021,sep,1061,10,1,9,21
Africa,Egypt,2021,sep,16083,595,4,9,21
Africa,Equatorial Guinea,2021,sep,2885,21,1,9,21
Africa,Eritrea,2021,sep,80,4,5,9,21
Africa,Eswatini,2021,sep,2553,119,5,9,21
Africa,Ethiopia,2021,sep,37540,907,2,9,21
Africa,Gabon,2021,sep,4267,20,0,9,21
Africa,Gambia,2021,sep,236,19,8,9,21
Africa,Ghana,2021,sep,8046,120,1,9,21
Africa,Guinea,2021,sep,910,42,5,9,21
Africa,Guinea-Bissau,2021,sep,308,16,5,9,21
Africa,Kenya,2021,sep,13571,397,3,9,21
Africa,Lesotho,2021,sep,0,0,0,9,21
Africa,Liberia,2021,sep,328,41,13,9,21
Africa,Libya,2021,sep,31112,404,1,9,21
Africa,Madagascar,2021,sep,29,2,7,9,21
Africa,Malawi,2021,sep,1086,105,10,9,21
Africa,Mali,2021,sep,330,9,3,9,21
Africa,Mauritania,2021,sep,2450,60,2,9,21
Africa,Mauritius,2021,sep,5019,53,1,9,21
Africa,Morocco,2021,sep,72123,1618,2,9,21
Africa,Mozambique,2021,sep,4407,53,1,9,21
Africa,Namibia,2021,sep,2543,136,5,9,21
Africa,Niger,2021,sep,159,2,1,9,21
Africa,Nigeria,2021,sep,13348,252,2,9,21
Africa,Rwanda,2021,sep,9890,184,2,9,21
Africa,Saint Helena,2021,sep,0,0,0,9,21
Africa,Sao Tome and Principe,2021,sep,851,13,2,9,21
Africa,Senegal,2021,sep,970,93,10,9,21
Africa,Seychelles,2021,sep,1435,10,1,9,21
Africa,Sierra Leone,2021,sep,27,0,0,9,21
Africa,Somalia,2021,sep,2514,134,5,9,21
Africa,South Africa,2021,sep,125013,5365,4,9,21
Africa,South Sudan,2021,sep,574,10,2,9,21
Africa,Sudan,2021,sep,587,71,12,9,21
Africa,Tanzania,2021,sep,24479,0,0,9,21
Africa,Togo,2021,sep,4168,44,1,9,21
Africa,Tunisia,2021,sep,43156,1439,3,9,21
Africa,Uganda,2021,sep,3657,144,4,9,21
Africa,Zambia,2021,sep,2719,46,2,9,21
Africa,Zimbabwe,2021,sep,6047,204,3,9,21
Asia,Afghanistan,2021,sep,1954,86,4,9,21
Asia,Armenia,2021,sep,19562,475,2,9,21
Asia,Azerbaijan,2021,sep,59011,889,2,9,21
Asia,Bahrain,2021,sep,2517,1,0,9,21
Asia,Bangladesh,2021,sep,55293,1315,2,9,21
Asia,Bhutan,2021,sep,5,0,0,9,21
Asia,Brunei,2021,sep,4404,33,1,9,21
Asia,Cambodia,2021,sep,19596,416,2,9,21
Asia,China,2021,sep,1663,12,1,9,21
Asia,Georgia,2021,sep,63201,1538,2,9,21
Asia,Hong Kong,2021,sep,106,1,1,9,21
Asia,India,2021,sep,955862,9319,1,9,21
Asia,Indonesia,2021,sep,125303,8916,7,9,21
Asia,Iran,2021,sep,594977,12634,2,9,21
Asia,Iraq,2021,sep,115153,1430,1,9,21
Asia,Israel,2021,sep,215866,718,0,9,21
Asia,Japan,2021,sep,210700,1584,1,9,21
Asia,Jordan,2021,sep,26793,307,1,9,21
Asia,Kazakhstan,2021,sep,99261,3252,3,9,21
Asia,Kuwait,2021,sep,1795,30,2,9,21
Asia,Kyrgyzstan,2021,sep,2798,79,3,9,21
Asia,Laos,2021,sep,8831,4,0,9,21
Asia,Lebanon,2021,sep,21964,272,1,9,21
Asia,Macao,2021,sep,8,0,0,9,21
Asia,Malaysia,2021,sep,499441,9671,2,9,21
Asia,Maldives,2021,sep,3697,5,0,9,21
Asia,Mongolia,2021,sep,168482,368,0,9,21
Asia,Myanmar,2021,sep,64794,2346,4,9,21
Asia,Nepal,2021,sep,32414,385,1,9,21
Asia,North Korea,2021,sep,0,0,0,9,21
Asia,Northern Cyprus,2022,sep,0,0,0,9,21
Asia,Oman,2021,sep,1469,32,2,9,21
Asia,Pakistan,2021,sep,82850,1896,2,9,21
Asia,Palestine,2021,sep,61434,418,1,9,21
Asia,Philippines,2021,sep,560109,4846,1,9,21
Asia,Qatar,2021,sep,3899,4,0,9,21
Asia,Saudi Arabia,2021,sep,3816,204,5,9,21
Asia,Singapore,2021,sep,28901,40,0,9,21
Asia,South Korea,2021,sep,60328,205,0,9,21
Asia,Sri Lanka,2021,sep,77075,3721,5,9,21
Asia,Syria,2021,sep,6290,234,4,9,21
Asia,Taiwan,2021,sep,228,7,3,9,21
Asia,Tajikistan,2021,sep,232,0,0,9,21
Asia,Thailand,2021,sep,398745,5138,1,9,21
Asia,Timor,2021,sep,2816,50,2,9,21
Asia,Turkey,2021,sep,765739,7344,1,9,21
Asia,Turkmenistan,2022,sep,0,0,0,9,21
Asia,United Arab Emirates,2021,sep,17622,56,0,9,21
Asia,Uzbekistan,2021,sep,17501,157,1,9,21
Asia,Vietnam,2021,sep,328659,8237,3,9,21
Asia,Yemen,2021,sep,1198,249,21,9,21
Europe,Albania,2021,sep,23744,200,1,9,21
Europe,Andorra,2021,sep,189,0,0,9,21
Europe,Austria,2021,sep,55082,279,1,9,21
Europe,Belarus,2021,sep,56554,363,1,9,21
Europe,Belgium,2021,sep,60290,222,0,9,21
Europe,Bosnia and Herzegovina,2021,sep,20922,803,4,9,21
Europe,Bulgaria,2021,sep,46420,1986,4,9,21
Europe,Croatia,2021,sep,30792,306,1,9,21
Europe,Cyprus,2021,sep,4833,42,1,9,21
Europe,Czechia,2021,sep,12300,55,0,9,21
Europe,Denmark,2021,sep,13103,72,1,9,21
Europe,England,2021,sep,0,0,0,9,21
Europe,Estonia,2021,sep,14301,65,0,9,21
Europe,Faeroe Islands,2021,sep,177,0,0,9,21
Europe,Finland,2021,sep,14135,61,0,9,21
Europe,France,2021,sep,263713,2244,1,9,21
Europe,Germany,2021,sep,284645,1438,1,9,21
Europe,Gibraltar,2021,sep,195,0,0,9,21
Europe,Greece,2021,sep,67803,1137,2,9,21
Europe,Guernsey,2022,sep,0,0,0,9,21
Europe,Hungary,2021,sep,10368,132,1,9,21
Europe,Iceland,2021,sep,1012,0,0,9,21
Europe,Ireland,2021,sep,40368,157,0,9,21
Europe,Isle of Man,2021,sep,906,13,1,9,21
Europe,Italy,2021,sep,132364,1700,1,9,21
Europe,Jersey,2022,sep,0,0,0,9,21
Europe,Kosovo,2021,sep,15086,450,3,9,21
Europe,Latvia,2021,sep,15654,139,1,9,21
Europe,Liechtenstein,2021,sep,166,0,0,9,21
Europe,Lithuania,2021,sep,33092,437,1,9,21
Europe,Luxembourg,2021,sep,2459,5,0,9,21
Europe,Malta,2021,sep,978,16,2,9,21
Europe,Moldova,2021,sep,26866,376,1,9,21
Europe,Monaco,2021,sep,113,0,0,9,21
Europe,Montenegro,2021,sep,16114,199,1,9,21
Europe,Netherlands,2021,sep,61445,175,0,9,21
Europe,North Macedonia,2021,sep,14914,730,5,9,21
Europe,Northern Ireland,2021,sep,0,0,0,9,21
Europe,Norway,2021,sep,29257,47,0,9,21
Europe,Poland,2021,sep,18401,305,2,9,21
Europe,Portugal,2021,sep,31352,232,1,9,21
Europe,Romania,2021,sep,134903,2471,2,9,21
Europe,Russia,2021,sep,580407,23540,4,9,21
Europe,San Marino,2021,sep,109,1,1,9,21
Europe,Scotland,2021,sep,0,0,0,9,21
Europe,Serbia,2021,sep,179056,942,1,9,21
Europe,Slovakia,2021,sep,24605,89,0,9,21
Europe,Slovenia,2021,sep,26166,111,0,9,21
Europe,Spain,2021,sep,104026,2075,2,9,21
Europe,Sweden,2021,sep,26073,172,1,9,21
Europe,Switzerland,2021,sep,60697,192,0,9,21
Europe,Ukraine,2021,sep,148737,2976,2,9,21
Europe,United Kingdom,2021,sep,1017455,4388,0,9,21
Europe,Vatican,2021,sep,0,0,0,9,21
Europe,Wales,2021,sep,0,0,0,9,21
North America,Anguilla,2021,sep,192,1,1,9,21
North America,Antigua and Barbuda,2021,sep,1516,35,2,9,21
North America,Aruba,2021,sep,924,20,2,9,21
North America,Bahamas,2021,sep,2845,177,6,9,21
North America,Barbados,2021,sep,3349,24,1,9,21
North America,Belize,2021,sep,4448,52,1,9,21
North America,Bermuda,2021,sep,2321,38,2,9,21
North America,Bonaire Sint Eustatius and Saba,2021,sep,305,2,1,9,21
North America,British Virgin Islands,2021,sep,74,0,0,9,21
North America,Canada,2021,sep,124745,930,1,9,21
North America,Cayman Islands,2021,sep,160,0,0,9,21
North America,Costa Rica,2021,sep,68459,880,1,9,21
North America,Cuba,2021,sep,224573,2133,1,9,21
North America,Curacao,2021,sep,1201,19,2,9,21
North America,Dominica,2021,sep,1843,16,1,9,21
North America,Dominican Republic,2021,sep,8874,38,0,9,21
North America,El Salvador,2021,sep,10288,316,3,9,21
North America,Greenland,2021,sep,242,0,0,9,21
North America,Grenada,2021,sep,4734,139,3,9,21
North America,Guatemala,2021,sep,90038,1638,2,9,21
North America,Haiti,2021,sep,1126,40,4,9,21
North America,Honduras,2021,sep,27237,927,3,9,21
North America,Jamaica,2021,sep,15606,351,2,9,21
